date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,result,h2h_home_win_rate,h2h_avg_goal_diff
2011-09-06,Cayman Islands,El Salvador,False,FIFA World Cup qualification,0.0,0.2222222222222222,0.3333333333333333,2.2222222222222223,0.3,0.2,1.4,1.8,0,1500,1500,away_win,0.5,0.0
2011-09-06,Croatia,Israel,False,UEFA Euro qualification,0.7,0.1,1.7,1.0,0.5,0.2,1.3,0.9,412,1912,1500,home_win,1.0,1.0
2011-09-06,Curaçao,Haiti,False,FIFA World Cup qualification,0.3,0.2,1.0,1.5,0.2,0.3,1.2,1.8,-312,1121,1433,away_win,0.5,0.0
2011-09-06,Denmark,Norway,False,UEFA Euro qualification,0.5,0.1,1.1,1.1,0.6,0.2,1.4,0.8,-308,1500,1808,home_win,0.6,1.2
2011-09-06,Dominican Republic,Suriname,False,FIFA World Cup qualification,0.3,0.1,1.4,1.4,0.4,0.2,1.5,2.1,0,1500,1500,draw,0.5,0.0
2011-09-06,Azerbaijan,Kazakhstan,False,UEFA Euro qualification,0.2,0.2,0.9,2.4,0.2,0.0,0.7,2.4,0,1500,1500,home_win,0.0,-0.3333333333333333
2011-09-06,Estonia,Northern Ireland,False,UEFA Euro qualification,0.4,0.1,1.1,1.4,0.2,0.5,0.8,0.7,0,1500,1500,home_win,0.5,0.0
2011-09-06,England,Wales,False,UEFA Euro qualification,0.5,0.4,1.7,0.8,0.3,0.0,0.8,1.6,424,1924,1500,home_win,0.8333333333333334,1.5
2011-09-06,North Korea,Tajikistan,False,FIFA World Cup qualification,0.0,0.3,0.1,1.6,0.4,0.2,1.5,1.1,0,1500,1500,home_win,0.5,0.0
2011-09-06,Jordan,China,False,FIFA World Cup qualification,0.5,0.2,1.9,0.8,0.5,0.2,2.1,1.1,-29,1471,1500,home_win,0.5,0.0
2011-09-06,Italy,Slovenia,False,UEFA Euro qualification,0.6,0.3,1.9,0.6,0.3,0.3,1.2,0.9,0,1500,1500,home_win,0.6,0.4
2011-09-06,Latvia,Greece,False,UEFA Euro qualification,0.3,0.2,1.3,1.8,0.6,0.2,1.1,0.8,0,1500,1500,draw,0.2,-1.0
2011-09-06,Iceland,Cyprus,False,UEFA Euro qualification,0.0,0.2,0.5,1.6,0.1,0.4,1.5,2.1,0,1500,1500,home_win,0.5,0.0
2011-09-06,Guyana,Bermuda,False,FIFA World Cup qualification,0.1111111111111111,0.1111111111111111,0.7777777777777778,2.4444444444444446,0.4,0.3,3.0,1.1,0,1500,1500,home_win,0.5,0.0
2011-09-06,Finland,Netherlands,False,UEFA Euro qualification,0.4,0.2,1.9,1.5,0.9,0.0,3.7,0.9,-604,1500,2104,away_win,0.0,-2.0
2011-09-06,Indonesia,Bahrain,False,FIFA World Cup qualification,0.3,0.1,1.3,2.6,0.2,0.4,0.9,1.0,0,1500,1500,away_win,0.5,0.0
2011-09-18,Saint Vincent and the Grenadines,Grenada,False,FIFA World Cup qualification,0.3,0.0,1.0,2.4,0.1,0.1,1.3,3.3,0,1500,1500,home_win,0.5,0.0
2011-10-07,Saint Vincent and the Grenadines,Guatemala,False,FIFA World Cup qualification,0.3,0.0,0.8,2.4,0.4,0.2,1.6,1.0,0,1500,1500,away_win,0.5,0.0
2011-10-07,Latvia,Malta,False,UEFA Euro qualification,0.3,0.2,1.2,1.7,0.0,0.1,0.4,2.2,0,1500,1500,home_win,0.5,0.0
2011-10-07,Montenegro,England,False,UEFA Euro qualification,0.4,0.4,0.9,0.9,0.6,0.3,1.7,0.7,-424,1500,1924,draw,0.5,0.0
2011-10-07,Netherlands,Moldova,False,UEFA Euro qualification,0.9,0.0,3.7,0.8,0.2,0.0,1.1,2.1,604,2104,1500,home_win,1.0,2.3333333333333335
2011-10-07,Northern Ireland,Estonia,False,UEFA Euro qualification,0.2,0.4,0.8,1.0,0.5,0.1,1.5,1.3,0,1500,1500,away_win,0.5,0.0
2011-10-07,Peru,Paraguay,False,FIFA World Cup qualification,0.5,0.1,1.2,1.0,0.1,0.7,0.7,0.9,-284,1500,1784,home_win,0.3,-0.1
2011-10-07,Portugal,Iceland,False,UEFA Euro qualification,0.5,0.3,2.2,0.8,0.1,0.2,0.5,1.4,398,1898,1500,home_win,0.5,0.0
2011-10-07,Puerto Rico,Saint Kitts and Nevis,False,FIFA World Cup qualification,0.1,0.3,0.8,2.5,0.1,0.2,0.8,3.0,0,1500,1500,draw,0.5,0.0
2011-10-07,Slovakia,Russia,False,UEFA Euro qualification,0.5,0.2,1.0,1.2,0.6,0.2,1.2,0.6,0,1500,1500,away_win,0.3333333333333333,0.3333333333333333
2011-10-07,Serbia,Italy,False,UEFA Euro qualification,0.5,0.2,1.4,1.2,0.7,0.2,1.9,0.5,0,1500,1500,draw,0.0,-1.0
2011-10-07,Saint Lucia,Canada,False,FIFA World Cup qualification,0.2,0.0,1.3,3.2,0.5,0.2,1.3,1.0,-99,1500,1599,away_win,0.5,0.0
2011-10-07,Türkiye,Germany,False,UEFA Euro qualification,0.5,0.2,1.3,1.0,0.9,0.0,3.1,0.8,-290,1777,2067,away_win,0.1,-1.5
2011-10-07,United States Virgin Islands,Haiti,False,FIFA World Cup qualification,0.2222222222222222,0.0,0.6666666666666666,5.555555555555555,0.3,0.3,1.6,1.5,67,1500,1433,away_win,0.5,0.0
2011-10-07,Wales,Switzerland,False,UEFA Euro qualification,0.3,0.0,0.8,1.5,0.3,0.4,1.1,0.9,-253,1500,1753,home_win,0.0,-2.3333333333333335
2011-10-07,Greece,Croatia,False,UEFA Euro qualification,0.6,0.3,1.2,0.7,0.7,0.1,1.9,1.1,-412,1500,1912,home_win,0.0,-0.3333333333333333
2011-10-07,Romania,Belarus,False,UEFA Euro qualification,0.4,0.3,1.3,1.2,0.3,0.3,0.6,0.8,0,1500,1500,draw,0.6666666666666666,1.3333333333333333
2011-10-07,Uruguay,Bolivia,False,FIFA World Cup qualification,0.4,0.4,1.6,1.1,0.2,0.1,1.0,1.7,391,1891,1500,home_win,0.5,1.1
2011-10-07,France,Albania,False,UEFA Euro qualification,0.5,0.2,1.2,0.7,0.2,0.3,0.8,1.5,302,1802,1500,home_win,1.0,2.3333333333333335
2011-10-07,Ecuador,Venezuela,False,FIFA World Cup qualification,0.3,0.2,1.1,1.3,0.3,0.5,1.3,1.3,227,1727,1500,home_win,0.5,0.4
2011-10-07,Finland,Sweden,False,UEFA Euro qualification,0.4,0.1,1.8,1.6,0.7,0.0,3.0,1.0,-312,1500,1812,away_win,0.0,-2.5
2011-10-07,Andorra,Republic of Ireland,False,UEFA Euro qualification,0.0,0.0,0.2,2.6,0.4,0.4,1.2,0.8,0,1500,1500,away_win,0.0,-2.3333333333333335
2011-10-07,Argentina,Chile,False,FIFA World Cup qualification,0.6,0.3,1.6,0.8,0.6,0.1,1.3,1.1,493,1993,1500,home_win,0.6,1.3
2011-10-07,Azerbaijan,Austria,False,UEFA Euro qualification,0.3,0.2,1.2,2.2,0.3,0.2,1.5,2.0,-104,1500,1604,away_win,0.0,-1.6666666666666667
2011-10-07,Barbados,Guyana,False,FIFA World Cup qualification,0.1,0.1,0.5,2.6,0.2,0.1,0.9,2.3,0,1500,1500,away_win,0.5,0.0
2011-10-07,Belgium,Kazakhstan,False,UEFA Euro qualification,0.4,0.3,1.8,1.3,0.1,0.0,0.6,2.6,119,1619,1500,home_win,0.3333333333333333,0.6666666666666666
2011-10-07,Belize,Grenada,False,FIFA World Cup qualification,0.4,0.1,1.6,2.4,0.0,0.1,0.4,3.5,0,1500,1500,away_win,0.5,0.0
2011-10-07,Armenia,North Macedonia,False,UEFA Euro qualification,0.4,0.2,1.8,1.1,0.2,0.1,0.7,1.3,0,1500,1500,home_win,0.2,-0.6
2011-10-07,Bosnia and Herzegovina,Luxembourg,False,UEFA Euro qualification,0.5,0.1,1.1,0.9,0.1,0.1,0.4,1.8,128,1628,1500,home_win,1.0,2.0
2011-10-07,Cayman Islands,Suriname,False,FIFA World Cup qualification,0.0,0.2,0.4,2.4,0.3,0.3,0.9,2.1,0,1500,1500,away_win,0.5,0.0
2011-10-07,Curaçao,Antigua and Barbuda,False,FIFA World Cup qualification,0.3,0.1,1.1,1.8,0.5,0.0,2.3,2.3,-379,1121,1500,away_win,0.2,-1.0
2011-10-07,Cyprus,Denmark,False,UEFA Euro qualification,0.1,0.3,1.3,2.0,0.5,0.1,1.2,1.1,0,1500,1500,away_win,0.0,-3.0
2011-10-07,Czechia,Spain,False,UEFA Euro qualification,0.5,0.3,1.9,0.7,1.0,0.0,2.5,0.5,-375,1740,2115,away_win,0.0,-0.6666666666666666
2011-10-07,Dominica,Panama,False,FIFA World Cup qualification,0.1,0.2,0.6,3.2,0.4,0.3,1.6,1.2,-86,1500,1586,away_win,0.5,0.0
2011-10-07,Bermuda,Trinidad and Tobago,False,FIFA World Cup qualification,0.4,0.2,3.0,1.2,0.3,0.1,1.0,1.9,0,1500,1500,home_win,0.3333333333333333,-0.6666666666666666
2011-10-07,Dominican Republic,El Salvador,False,FIFA World Cup qualification,0.3,0.2,1.5,1.2,0.4,0.2,1.8,1.8,0,1500,1500,away_win,0.5,0.0
2011-10-08,Liechtenstein,Scotland,False,UEFA Euro qualification,0.1,0.2,0.4,2.1,0.4,0.2,1.1,1.3,-157,1500,1657,away_win,0.5,0.0
2011-10-11,Venezuela,Argentina,False,FIFA World Cup qualification,0.3,0.4,1.1,1.3,0.6,0.3,1.9,0.9,-493,1500,1993,home_win,0.0,-3.0
2011-10-11,Norway,Cyprus,False,UEFA Euro qualification,0.6,0.2,1.4,0.8,0.1,0.3,1.3,2.2,308,1808,1500,home_win,1.0,2.4
2011-10-11,Moldova,San Marino,False,UEFA Euro qualification,0.2,0.0,1.0,1.9,0.0,0.0,0.0,5.2,0,1500,1500,home_win,0.5,0.0
2011-10-11,Malta,Israel,False,UEFA Euro qualification,0.0,0.1,0.4,2.3,0.4,0.2,1.1,1.1,0,1500,1500,away_win,0.0,-1.3333333333333333
2011-10-11,Lebanon,Kuwait,False,FIFA World Cup qualification,0.2,0.0,1.0,2.3,0.4,0.1,1.6,1.8,0,1500,1500,draw,0.5,0.0
2011-10-11,Lithuania,Czechia,False,UEFA Euro qualification,0.2,0.2,0.7,1.4,0.5,0.2,1.7,0.7,-240,1500,1740,away_win,0.3333333333333333,-1.6666666666666667
2011-10-11,South Korea,United Arab Emirates,False,FIFA World Cup qualification,0.5,0.4,2.3,1.2,0.1,0.2,1.0,1.8,240,1740,1500,home_win,0.7777777777777778,1.7777777777777777
2011-10-11,Paraguay,Uruguay,False,FIFA World Cup qualification,0.0,0.7,0.5,1.1,0.4,0.4,1.8,1.2,-107,1784,1891,draw,0.5,0.0
2011-10-11,North Macedonia,Slovakia,False,UEFA Euro qualification,0.2,0.1,0.8,1.5,0.4,0.2,0.7,1.1,0,1500,1500,draw,0.0,-2.0
2011-10-11,Russia,Andorra,False,UEFA Euro qualification,0.6,0.2,1.1,0.5,0.0,0.0,0.1,2.5,0,1500,1500,home_win,1.0,2.6
2011-10-11,Trinidad and Tobago,Barbados,False,FIFA World Cup qualification,0.3,0.1,1.1,1.8,0.1,0.1,0.4,2.5,0,1500,1500,home_win,1.0,2.0
2011-10-11,Slovenia,Serbia,False,UEFA Euro qualification,0.3,0.2,1.0,0.8,0.4,0.3,1.4,1.3,0,1500,1500,home_win,0.0,0.0
2011-10-11,Spain,Scotland,False,UEFA Euro qualification,1.0,0.0,2.6,0.5,0.4,0.2,1.0,1.2,458,2115,1657,home_win,0.5714285714285714,0.2857142857142857
2011-10-11,Saint Kitts and Nevis,Saint Lucia,False,FIFA World Cup qualification,0.1,0.3,0.8,2.9,0.2,0.0,1.3,3.5,0,1500,1500,draw,1.0,2.3333333333333335
2011-10-11,Suriname,Dominican Republic,False,FIFA World Cup qualification,0.3,0.3,0.9,2.1,0.3,0.2,1.6,1.3,0,1500,1500,away_win,0.5,0.0
2011-10-11,Sweden,Netherlands,False,UEFA Euro qualification,0.8,0.0,3.2,1.0,0.9,0.0,3.5,0.6,-292,1812,2104,home_win,0.0,-1.0
2011-10-11,Switzerland,Montenegro,False,UEFA Euro qualification,0.3,0.3,1.1,1.1,0.4,0.5,1.0,0.7,253,1753,1500,home_win,0.5,0.0
2011-10-11,Thailand,Saudi Arabia,False,FIFA World Cup qualification,0.2,0.2,1.2,1.8,0.2,0.4,1.2,1.3,-159,1500,1659,draw,0.0,-3.75
2011-10-11,Türkiye,Azerbaijan,False,UEFA Euro qualification,0.5,0.2,1.4,1.1,0.2,0.2,1.1,2.6,277,1777,1500,home_win,0.6666666666666666,1.0
2011-10-11,North Korea,Uzbekistan,False,FIFA World Cup qualification,0.1,0.3,0.2,1.5,0.6,0.2,1.9,1.4,-7,1500,1507,away_win,0.5,0.0
2011-10-11,Singapore,Jordan,False,FIFA World Cup qualification,0.3,0.1,1.4,2.4,0.6,0.2,2.1,0.8,29,1500,1471,away_win,0.5,0.0
2011-10-11,Kazakhstan,Austria,False,UEFA Euro qualification,0.1,0.0,0.7,2.6,0.3,0.2,1.7,2.0,-104,1500,1604,draw,0.5,0.0
2011-10-11,Panama,Nicaragua,False,FIFA World Cup qualification,0.5,0.3,2.0,1.0,0.1,0.1,0.6,2.3,86,1586,1500,home_win,1.0,2.75
2011-10-11,Italy,Northern Ireland,False,UEFA Euro qualification,0.7,0.2,1.9,0.5,0.2,0.4,0.9,1.0,0,1500,1500,home_win,0.3333333333333333,0.0
2011-10-11,Japan,Tajikistan,False,FIFA World Cup qualification,0.6,0.4,1.9,0.8,0.4,0.2,1.5,1.1,285,1785,1500,home_win,0.5,0.0
2011-10-11,Antigua and Barbuda,United States Virgin Islands,False,FIFA World Cup qualification,0.6,0.0,2.4,2.2,0.2,0.0,0.6,5.7,0,1500,1500,home_win,0.5,0.0
2011-10-11,Australia,Oman,False,FIFA World Cup qualification,0.7,0.2,2.1,0.6,0.4,0.3,0.9,1.0,275,1775,1500,home_win,0.5,0.0
2011-10-11,Bermuda,Guyana,False,FIFA World Cup qualification,0.4,0.2,1.9,1.3,0.3,0.1,1.0,2.1,0,1500,1500,draw,0.5,0.0
2011-10-11,Bolivia,Colombia,False,FIFA World Cup qualification,0.1,0.1,0.6,2.0,0.5,0.1,1.1,1.0,-263,1500,1763,away_win,0.2,-0.6
2011-10-11,Bulgaria,Wales,False,UEFA Euro qualification,0.2,0.2,1.0,2.0,0.3,0.0,0.9,1.5,0,1500,1500,away_win,0.8,1.2
2011-10-11,Canada,Puerto Rico,False,FIFA World Cup qualification,0.6,0.2,2.0,0.7,0.1,0.4,0.9,2.5,99,1599,1500,draw,0.5,0.0
2011-10-11,Chile,Peru,False,FIFA World Cup qualification,0.5,0.1,1.0,1.3,0.5,0.1,1.3,1.0,0,1500,1500,home_win,0.5,0.5
2011-10-11,China,Iraq,False,FIFA World Cup qualification,0.5,0.1,2.2,1.3,0.5,0.1,0.9,0.7,-89,1500,1589,away_win,0.5,0.5
2011-10-11,Croatia,Latvia,False,UEFA Euro qualification,0.7,0.1,1.8,0.8,0.4,0.2,1.2,1.2,412,1912,1500,home_win,1.0,2.3333333333333335
2011-10-11,Albania,Romania,False,UEFA Euro qualification,0.2,0.2,0.7,1.7,0.4,0.4,1.5,0.9,0,1500,1500,draw,0.0,-2.4285714285714284
2011-10-11,El Salvador,Cayman Islands,False,FIFA World Cup qualification,0.5,0.2,1.9,1.7,0.0,0.2,0.4,2.4,0,1500,1500,home_win,0.5,0.0
2011-10-11,France,Bosnia and Herzegovina,False,UEFA Euro qualification,0.6,0.2,1.5,0.5,0.6,0.1,1.6,0.8,174,1802,1628,draw,0.5,0.0
2011-10-11,Georgia,Greece,False,UEFA Euro qualification,0.2,0.4,0.8,1.3,0.6,0.3,1.2,0.6,0,1500,1500,away_win,0.0,-1.4
2011-10-11,Germany,Belgium,False,UEFA Euro qualification,1.0,0.0,3.4,0.8,0.4,0.3,2.0,1.4,448,2067,1619,home_win,1.0,1.2857142857142858
2011-10-11,Guatemala,Belize,False,FIFA World Cup qualification,0.4,0.2,1.5,0.9,0.4,0.1,1.7,2.4,0,1500,1500,home_win,0.6666666666666666,0.6666666666666666
2011-10-11,Haiti,Curaçao,False,FIFA World Cup qualification,0.4,0.3,2.2,1.2,0.3,0.1,1.1,1.7,312,1433,1121,draw,0.6666666666666666,1.0
2011-10-11,Hungary,Finland,False,UEFA Euro qualification,0.7,0.0,2.3,1.4,0.3,0.1,1.7,1.7,0,1500,1500,draw,0.6,0.6
2011-10-11,Indonesia,Qatar,False,FIFA World Cup qualification,0.3,0.1,1.2,2.5,0.3,0.4,1.3,0.9,-20,1500,1520,away_win,0.3333333333333333,-1.3333333333333333
2011-10-11,Iran,Bahrain,False,FIFA World Cup qualification,0.7,0.2,1.7,0.4,0.3,0.4,1.1,0.8,193,1693,1500,home_win,0.4,0.2
2011-10-11,Republic of Ireland,Armenia,False,UEFA Euro qualification,0.5,0.4,1.4,0.7,0.5,0.2,2.1,1.0,0,1500,1500,home_win,0.5,0.0
2011-10-11,Denmark,Portugal,False,UEFA Euro qualification,0.6,0.1,1.6,1.1,0.6,0.2,2.7,1.1,-398,1500,1898,home_win,0.125,-1.25
2011-10-15,Grenada,Saint Vincent and the Grenadines,False,FIFA World Cup qualification,0.1,0.0,0.6,3.4,0.3,0.0,0.8,2.5,0,1500,1500,draw,0.5,0.0
2011-11-11,Saudi Arabia,Thailand,False,FIFA World Cup qualification,0.2,0.4,1.2,1.3,0.2,0.3,1.1,1.4,159,1659,1500,home_win,0.8,3.0
2011-11-11,São Tomé and Príncipe,Congo,False,FIFA World Cup qualification,0.25,0.0,0.5,3.25,0.4,0.1,1.1,1.3,0,1500,1500,away_win,0.5,0.0
2011-11-11,Oman,Australia,False,FIFA World Cup qualification,0.4,0.3,0.9,1.2,0.8,0.1,2.3,0.5,-275,1500,1775,home_win,0.5,0.0
2011-11-11,Puerto Rico,Saint Lucia,False,FIFA World Cup qualification,0.1,0.5,0.8,2.3,0.2,0.1,1.4,3.3,0,1500,1500,home_win,0.5,0.0
2011-11-11,Paraguay,Ecuador,False,FIFA World Cup qualification,0.0,0.7,0.6,1.2,0.4,0.1,1.2,1.2,57,1784,1727,home_win,0.4,0.1
2011-11-11,Seychelles,Kenya,False,FIFA World Cup qualification,0.0,0.2,0.6,2.6,0.3,0.1,1.0,1.4,0,1500,1500,away_win,0.5,0.0
2011-11-11,Qatar,Indonesia,False,FIFA World Cup qualification,0.4,0.3,1.6,1.1,0.2,0.1,1.1,2.7,20,1520,1500,home_win,0.75,1.25
2011-11-11,Saint Kitts and Nevis,Canada,False,FIFA World Cup qualification,0.1,0.4,0.9,2.9,0.5,0.3,1.9,0.7,-99,1500,1599,draw,0.5,0.0
2011-11-11,Uruguay,Chile,False,FIFA World Cup qualification,0.4,0.4,1.8,1.2,0.5,0.1,1.3,1.5,391,1891,1500,home_win,0.4,0.3
2011-11-11,Eswatini,DR Congo,False,FIFA World Cup qualification,0.1,0.2,0.4,2.3,0.4,0.1,1.7,1.2,108,1500,1392,away_win,0.5,0.0
2011-11-11,Tajikistan,Japan,False,FIFA World Cup qualification,0.3,0.2,1.3,1.8,0.6,0.4,2.4,0.7,-285,1500,1785,away_win,0.5,0.0
2011-11-11,Türkiye,Croatia,False,UEFA Euro qualification,0.5,0.2,1.3,1.1,0.7,0.1,1.8,0.7,-135,1777,1912,away_win,0.5,0.0
2011-11-11,United Arab Emirates,South Korea,False,FIFA World Cup qualification,0.1,0.2,0.9,1.7,0.6,0.3,2.3,1.1,-240,1500,1740,away_win,0.0,-1.7
2011-11-11,Uzbekistan,North Korea,False,FIFA World Cup qualification,0.6,0.2,1.8,1.4,0.1,0.2,0.2,1.6,7,1507,1500,home_win,0.5,0.0
2011-11-11,United States Virgin Islands,Curaçao,False,FIFA World Cup qualification,0.2,0.0,0.6,5.8,0.2,0.2,1.0,1.9,379,1500,1121,away_win,0.5,0.0
2011-11-11,Belize,Saint Vincent and the Grenadines,False,FIFA World Cup qualification,0.4,0.1,1.8,2.3,0.2,0.1,0.8,2.6,0,1500,1500,draw,0.5,0.0
2011-11-11,Nicaragua,Dominica,False,FIFA World Cup qualification,0.1,0.1,0.7,2.4,0.1,0.2,0.6,3.6,0,1500,1500,home_win,0.5,0.0
2011-11-11,Suriname,El Salvador,False,FIFA World Cup qualification,0.2,0.3,0.8,2.3,0.5,0.2,2.2,1.7,0,1500,1500,away_win,0.25,-2.0
2011-11-11,Lesotho,Burundi,False,FIFA World Cup qualification,0.0,0.1,0.3,2.3,0.4,0.1,0.8,1.3,0,1500,1500,home_win,0.5,0.0
2011-11-11,Jordan,Singapore,False,FIFA World Cup qualification,0.7,0.2,2.4,0.6,0.3,0.1,1.4,2.5,-29,1471,1500,home_win,0.5,0.0
2011-11-11,Bermuda,Barbados,False,FIFA World Cup qualification,0.3,0.3,1.3,1.4,0.1,0.1,0.4,2.5,0,1500,1500,home_win,0.5,0.0
2011-11-11,Antigua and Barbuda,Haiti,False,FIFA World Cup qualification,0.7,0.0,3.3,1.4,0.4,0.3,2.4,1.4,67,1500,1433,home_win,0.5,0.0
2011-11-11,Argentina,Bolivia,False,FIFA World Cup qualification,0.5,0.3,1.8,1.0,0.1,0.1,0.7,2.1,493,1993,1500,draw,0.6,0.5
2011-11-11,Bahrain,Iran,False,FIFA World Cup qualification,0.2,0.4,1.0,1.4,0.7,0.2,2.2,0.4,-193,1500,1693,draw,0.16666666666666666,-1.1666666666666667
2011-11-11,Bosnia and Herzegovina,Portugal,False,UEFA Euro qualification,0.6,0.2,1.7,0.8,0.5,0.2,2.1,1.3,-270,1628,1898,draw,0.5,0.0
2011-11-11,Chad,Tanzania,False,FIFA World Cup qualification,0.3,0.1,1.0,1.5,0.2,0.3,1.1,1.3,0,1500,1500,away_win,0.5,0.0
2011-11-11,Colombia,Venezuela,False,FIFA World Cup qualification,0.6,0.1,1.3,1.0,0.3,0.4,0.9,1.2,263,1763,1500,draw,0.6,0.7
2011-11-11,Comoros,Mozambique,False,FIFA World Cup qualification,0.0,0.0,1.0,5.0,0.3,0.2,0.6,1.2,0,1500,1500,away_win,0.5,0.0
2011-11-11,Djibouti,Namibia,False,FIFA World Cup qualification,0.1111111111111111,0.1111111111111111,0.5555555555555556,4.444444444444445,0.2,0.2,1.0,2.0,0,1500,1500,away_win,0.5,0.0
2011-11-11,Czechia,Montenegro,False,UEFA Euro qualification,0.5,0.2,1.4,0.8,0.4,0.4,0.9,0.8,240,1740,1500,home_win,0.5,0.0
2011-11-11,Equatorial Guinea,Madagascar,False,FIFA World Cup qualification,0.2,0.0,0.7,1.7,0.3,0.4,1.5,1.3,0,1500,1500,home_win,0.5,0.0
2011-11-11,Eritrea,Rwanda,False,FIFA World Cup qualification,0.0,0.5,0.0,1.75,0.3,0.2,0.8,1.1,0,1500,1500,draw,0.5,0.0
2011-11-11,Estonia,Republic of Ireland,False,UEFA Euro qualification,0.5,0.1,1.5,1.4,0.6,0.3,1.5,0.7,0,1500,1500,away_win,0.5,0.0
2011-11-11,Guatemala,Grenada,False,FIFA World Cup qualification,0.5,0.1,1.8,1.0,0.1,0.1,0.7,3.2,0,1500,1500,home_win,0.5,0.0
2011-11-11,Guinea-Bissau,Togo,False,FIFA World Cup qualification,0.125,0.25,0.625,1.625,0.4,0.2,1.1,1.0,0,1500,1500,draw,0.5,0.0
2011-11-11,Guyana,Trinidad and Tobago,False,FIFA World Cup qualification,0.3,0.1,1.0,2.1,0.4,0.1,1.3,1.5,0,1500,1500,home_win,0.5,0.0
2011-11-11,Iraq,China,True,FIFA World Cup qualification,0.5,0.1,0.8,0.6,0.5,0.1,2.2,1.3,89,1589,1500,home_win,0.42857142857142855,-0.2857142857142857
2011-11-11,Dominican Republic,Cayman Islands,False,FIFA World Cup qualification,0.4,0.1,1.9,1.4,0.0,0.2,0.4,2.3,0,1500,1500,home_win,0.5,0.0
2011-11-11,Kuwait,Lebanon,False,FIFA World Cup qualification,0.3,0.2,1.4,1.8,0.2,0.1,1.2,2.4,0,1500,1500,away_win,0.6666666666666666,1.3333333333333333
2011-11-12,Somalia,Ethiopia,True,FIFA World Cup qualification,0.0,0.2857142857142857,0.1428571428571428,2.142857142857143,0.2,0.2,0.6,1.8,0,1500,1500,draw,0.5,0.0
2011-11-14,Puerto Rico,Saint Lucia,False,FIFA World Cup qualification,0.2,0.5,1.2,1.6,0.2,0.1,1.3,3.5,0,1500,1500,home_win,0.5,0.0
2011-11-14,Bermuda,Barbados,False,FIFA World Cup qualification,0.4,0.3,1.4,1.3,0.1,0.1,0.5,2.5,0,1500,1500,home_win,0.5,0.0
2011-11-14,Cayman Islands,Dominican Republic,False,FIFA World Cup qualification,0.0,0.2,0.4,2.3,0.4,0.1,1.7,1.4,0,1500,1500,draw,0.5,0.0
2011-11-15,Rwanda,Eritrea,False,FIFA World Cup qualification,0.2,0.3,0.6,1.2,0.0,0.6,0.2,1.6,0,1500,1500,home_win,0.5,0.0
2011-11-15,Montenegro,Czechia,False,UEFA Euro qualification,0.3,0.4,0.7,0.9,0.5,0.2,1.4,0.8,-240,1500,1740,away_win,0.5,0.0
2011-11-15,Mozambique,Comoros,False,FIFA World Cup qualification,0.3,0.2,0.6,1.2,0.0,0.0,0.6666666666666666,3.6666666666666665,0,1500,1500,home_win,0.5,0.0
2011-11-15,Namibia,Djibouti,False,FIFA World Cup qualification,0.3,0.1,1.3,1.9,0.1,0.1,0.5,4.4,0,1500,1500,home_win,0.5,0.0
2011-11-15,Panama,Dominica,False,FIFA World Cup qualification,0.6,0.2,2.4,1.0,0.1,0.2,0.6,3.3,86,1586,1500,home_win,0.5,0.0
2011-11-15,Portugal,Bosnia and Herzegovina,False,UEFA Euro qualification,0.5,0.2,2.1,1.3,0.5,0.3,1.4,0.8,270,1898,1628,home_win,0.6666666666666666,0.6666666666666666
2011-11-15,Qatar,Bahrain,False,FIFA World Cup qualification,0.5,0.2,1.9,1.0,0.2,0.4,1.1,1.5,20,1520,1500,draw,0.2857142857142857,0.14285714285714285
2011-11-15,Saudi Arabia,Oman,False,FIFA World Cup qualification,0.3,0.3,1.5,1.3,0.4,0.3,0.9,1.2,159,1659,1500,draw,0.5,0.0
2011-11-15,Madagascar,Equatorial Guinea,False,FIFA World Cup qualification,0.3,0.3,1.4,1.4,0.3,0.0,0.8,1.4,0,1500,1500,home_win,0.5,0.0
2011-11-15,Tanzania,Chad,False,FIFA World Cup qualification,0.3,0.3,1.3,1.3,0.3,0.1,1.1,1.6,0,1500,1500,away_win,0.5,0.0
2011-11-15,Saint Vincent and the Grenadines,Belize,False,FIFA World Cup qualification,0.2,0.2,0.9,2.0,0.3,0.2,1.6,2.3,0,1500,1500,away_win,0.5,0.0
2011-11-15,Thailand,Australia,False,FIFA World Cup qualification,0.2,0.3,1.1,1.6,0.7,0.1,2.1,0.5,-275,1500,1775,away_win,0.5,0.0
2011-11-15,Togo,Guinea-Bissau,False,FIFA World Cup qualification,0.3,0.3,1.1,1.1,0.1111111111111111,0.3333333333333333,0.6666666666666666,1.5555555555555556,0,1500,1500,home_win,0.3333333333333333,1.0
2011-11-15,Trinidad and Tobago,Guyana,False,FIFA World Cup qualification,0.4,0.1,1.3,1.5,0.4,0.1,1.1,2.0,0,1500,1500,home_win,0.5,0.0
2011-11-15,Uzbekistan,Tajikistan,False,FIFA World Cup qualification,0.6,0.2,1.7,1.3,0.3,0.2,1.3,1.8,7,1507,1500,home_win,0.5,0.0
2011-11-15,Venezuela,Bolivia,False,FIFA World Cup qualification,0.3,0.5,0.9,1.1,0.1,0.2,0.8,1.8,0,1500,1500,home_win,0.4,-0.2
