date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,result,home_qa_form,away_qa_form
2012-06-12,El Salvador,Mexico,False,FIFA World Cup qualification,0.7,0.3,3.0,1.0,0.7,0.0,2.6,0.9,-364,1500,1864,away_win,0.7969723398953401,0.6707575380014952
2012-06-12,Canada,Honduras,False,FIFA World Cup qualification,0.6,0.3,2.1,0.4,0.2,0.3,0.9,1.0,94,1594,1500,draw,0.7035260403688015,0.3361574881634687
2012-06-12,Australia,Japan,False,FIFA World Cup qualification,0.7,0.1,2.0,0.6,0.6,0.2,2.6,0.5,15,1817,1802,draw,0.7184151507600298,0.6830613007724893
2012-06-12,Antigua and Barbuda,Jamaica,False,FIFA World Cup qualification,0.6,0.0,3.1,1.6,0.7,0.0,1.4,0.5,0,1500,1500,draw,0.5092823324196362,0.6619112883129827
2012-06-12,Guatemala,USA,False,FIFA World Cup qualification,0.7,0.0,2.5,0.9,0.6,0.1,1.6,1.1,-215,1500,1715,draw,0.6541240966857712,0.6239097931721903
2012-06-13,Denmark,Portugal,True,UEFA Euro,0.7,0.1,1.7,0.9,0.6,0.1,2.3,1.1,-401,1500,1901,away_win,0.7897458260652878,0.6385497134313481
2012-06-13,Netherlands,Germany,True,UEFA Euro,0.8,0.0,3.2,0.9,1.0,0.0,3.4,0.7,-15,2067,2082,away_win,0.7644530276601046,1.0147645153251932
2012-06-14,Italy,Croatia,True,UEFA Euro,0.7,0.3,1.9,0.2,0.7,0.1,1.9,0.7,-390,1500,1890,draw,0.8134811861450286,0.7267318714178919
2012-06-14,Spain,Republic of Ireland,True,UEFA Euro,0.9,0.1,2.8,0.7,0.5,0.4,1.5,0.7,616,2116,1500,home_win,0.9710939446797907,0.6541240966857712
2012-06-15,Sweden,England,True,UEFA Euro,0.7,0.0,3.0,1.3,0.5,0.4,1.9,1.0,-94,1861,1955,away_win,0.6917518066284576,0.6907550461001745
2012-06-15,Ukraine,France,False,UEFA Euro,0.5,0.3,1.9,0.7,0.6,0.4,1.6,0.4,-339,1500,1839,away_win,0.6721280837278844,0.7745763767754796
2012-06-16,Poland,Czechia,False,UEFA Euro,0.2,0.3,1.8,1.5,0.6,0.1,1.7,1.2,-294,1500,1794,away_win,0.3546598554697234,0.6122913032643906
2012-06-16,Greece,Russia,True,UEFA Euro,0.7,0.2,1.5,0.7,0.7,0.3,2.0,0.5,0,1500,1500,home_win,0.7732369798155994,0.812609020682781
2012-06-17,Portugal,Netherlands,True,UEFA Euro,0.7,0.1,2.6,1.2,0.7,0.0,3.1,1.0,-166,1901,2067,home_win,0.7319960129578869,0.6710067281335659
2012-06-17,Denmark,Germany,True,UEFA Euro,0.7,0.1,1.8,0.9,1.0,0.0,3.0,0.7,-582,1500,2082,away_win,0.7897458260652878,1.0500872165462245
2012-06-18,Croatia,Spain,True,UEFA Euro,0.6,0.2,1.7,0.8,0.9,0.1,3.1,0.7,-226,1890,2116,away_win,0.6800087216546225,0.9380139546473959
2012-06-18,Italy,Republic of Ireland,True,UEFA Euro,0.6,0.4,1.5,0.3,0.5,0.3,1.4,1.0,0,1500,1500,home_win,0.7789060553202093,0.6074009469225019
2012-06-19,Sweden,France,True,UEFA Euro,0.6,0.0,2.6,1.6,0.6,0.4,1.6,0.4,22,1861,1839,home_win,0.5983055071019188,0.7657301270869674
2012-06-19,Ukraine,England,False,UEFA Euro,0.5,0.3,1.8,0.7,0.6,0.4,2.1,0.8,-455,1500,1955,away_win,0.6721280837278844,0.8066907550461002
2012-06-21,Czechia,Portugal,True,UEFA Euro,0.6,0.1,1.6,1.2,0.7,0.1,2.5,1.2,-107,1794,1901,away_win,0.6122913032643906,0.7673187141789184
2012-06-22,Germany,Greece,True,UEFA Euro,1.0,0.0,2.9,0.8,0.7,0.2,1.5,0.7,582,2082,1500,home_win,1.0323947171692,0.7732369798155994
2012-06-23,Spain,France,True,UEFA Euro,0.9,0.1,2.8,0.7,0.5,0.4,1.4,0.6,277,2116,1839,home_win,0.9623099925242962,0.6722838275604286
2012-06-24,England,Italy,True,UEFA Euro,0.6,0.4,1.8,0.8,0.7,0.3,1.7,0.3,455,1955,1500,draw,0.8066907550461003,0.8256292050834787
2012-06-27,Portugal,Spain,True,UEFA Euro,0.7,0.1,2.3,1.1,0.9,0.1,2.7,0.6,-215,1901,2116,draw,0.78563418888612,0.9834288562172938
2012-06-28,Germany,Italy,True,UEFA Euro,1.0,0.0,3.0,1.0,0.6,0.4,1.4,0.3,582,2082,1500,away_win,1.0323947171692,0.7930787440817343
2012-07-01,Spain,Italy,True,UEFA Euro,0.8,0.2,2.4,0.4,0.6,0.4,1.5,0.4,616,2116,1500,home_win,0.9386057812110641,0.8293359082980313
2012-09-07,Kazakhstan,Republic of Ireland,False,FIFA World Cup qualification,0.1,0.1,0.6,2.4,0.4,0.3,1.2,1.1,0,1500,1500,away_win,0.14340892100672814,0.5139546473959632
2012-09-07,Latvia,Greece,False,FIFA World Cup qualification,0.3,0.2,0.9,1.2,0.6,0.2,1.5,1.0,0,1500,1500,away_win,0.37378519810615496,0.6797906802890605
2012-09-07,Liechtenstein,Bosnia and Herzegovina,False,FIFA World Cup qualification,0.1,0.1,0.3,2.1,0.5,0.3,1.6,1.2,-194,1500,1694,away_win,0.14016944928980812,0.6292050834786942
2012-09-07,Lithuania,Slovakia,False,FIFA World Cup qualification,0.2,0.2,0.7,1.6,0.4,0.3,0.7,1.0,0,1500,1500,draw,0.30095938200847244,0.5139546473959632
2012-09-07,Luxembourg,Portugal,False,FIFA World Cup qualification,0.1,0.1,0.3,2.1,0.6,0.2,2.2,1.1,-401,1500,1901,away_win,0.14016944928980812,0.7389110391228507
2012-09-07,Malta,Armenia,False,FIFA World Cup qualification,0.0,0.1,0.4,2.1,0.5,0.2,2.2,1.0,0,1500,1500,away_win,0.04672314976326937,0.5606777971592325
2012-09-07,Moldova,England,False,FIFA World Cup qualification,0.3,0.0,1.2,1.6,0.5,0.5,1.5,0.7,-455,1500,1955,away_win,0.28033889857961625,0.7417767256416646
2012-09-07,Slovenia,Switzerland,False,FIFA World Cup qualification,0.4,0.2,1.1,0.7,0.3,0.3,1.2,1.1,-266,1500,1766,away_win,0.4672314976326938,0.43371542486917514
2012-09-07,Netherlands,Türkiye,False,FIFA World Cup qualification,0.6,0.0,3.1,1.2,0.3,0.3,0.7,1.2,323,2067,1744,home_win,0.577560428607027,0.4467667580363817
2012-09-07,New Caledonia,New Zealand,False,FIFA World Cup qualification,0.5,0.25,4.0,0.5,0.4,0.4,1.8,0.9,-64,1500,1564,away_win,0.5840393720408672,0.5687764764515325
2012-09-07,Peru,Venezuela,False,FIFA World Cup qualification,0.4,0.0,1.3,1.5,0.3,0.4,1.0,1.4,0,1500,1500,home_win,0.42935459755793665,0.5391539995016197
2012-09-07,Russia,Northern Ireland,False,FIFA World Cup qualification,0.6,0.3,1.7,0.4,0.2,0.3,0.9,1.3,0,1500,1500,home_win,0.7191627211562422,0.3270620483428856
2012-09-07,Jamaica,USA,False,FIFA World Cup qualification,0.6,0.1,1.3,0.5,0.6,0.1,1.5,1.0,-215,1500,1715,home_win,0.6151881385497134,0.6239097931721904
2012-09-07,Solomon Islands,Tahiti,False,FIFA World Cup qualification,0.5,0.1,3.2,2.0,0.5,0.3,2.0,1.0,0,1500,1500,home_win,0.5139546473959632,0.6074009469225019
2012-09-07,Wales,Belgium,False,FIFA World Cup qualification,0.4,0.0,0.9,1.2,0.4,0.3,2.1,1.5,-183,1500,1683,away_win,0.38954647395963116,0.5317717418390232
2012-09-07,Montenegro,Poland,False,FIFA World Cup qualification,0.3,0.3,0.7,1.0,0.1,0.3,1.6,1.5,0,1500,1500,draw,0.46701345626713187,0.2336157488163469
2012-09-07,Iceland,Norway,False,FIFA World Cup qualification,0.1,0.2,0.7,1.7,0.6,0.2,1.3,0.9,-254,1500,1754,home_win,0.19334039372040865,0.6774233740343882
2012-09-07,El Salvador,Guyana,False,FIFA World Cup qualification,0.7,0.2,3.0,1.1,0.4,0.1,1.1,1.5,0,1500,1500,draw,0.7502491901320708,0.42050834786942437
2012-09-07,Germany,Faroe Islands,False,FIFA World Cup qualification,0.9,0.0,2.7,1.2,0.1,0.1,0.6,2.6,582,2082,1500,home_win,0.9389484176426615,0.14016944928980812
2012-09-07,Albania,Cyprus,False,FIFA World Cup qualification,0.2,0.3,0.7,1.4,0.1,0.2,1.3,2.4,0,1500,1500,home_win,0.33148517318714177,0.198542237727386
2012-09-07,Andorra,Hungary,False,FIFA World Cup qualification,0.0,0.0,0.1,2.5,0.6,0.1,2.2,1.4,0,1500,1500,away_win,0.0,0.6268377772240219
2012-09-07,Argentina,Paraguay,False,FIFA World Cup qualification,0.4,0.4,1.6,1.0,0.1,0.5,0.9,1.7,132,1915,1783,home_win,0.6147520558185896,0.3904497881883877
2012-09-07,Azerbaijan,Israel,False,FIFA World Cup qualification,0.2,0.1,1.0,2.6,0.5,0.1,1.3,1.1,0,1500,1500,draw,0.25501495140792424,0.5139546473959631
2012-09-07,Bulgaria,Italy,False,FIFA World Cup qualification,0.2,0.2,1.0,1.9,0.5,0.4,1.2,0.8,0,1500,1500,draw,0.28821953650635435,0.7358896087714927
2012-09-07,Canada,Panama,False,FIFA World Cup qualification,0.6,0.4,2.1,0.2,0.7,0.2,2.2,0.6,-72,1594,1666,home_win,0.7502491901320709,0.7672875654124096
2012-09-07,Colombia,Uruguay,False,FIFA World Cup qualification,0.5,0.2,1.0,0.7,0.6,0.4,2.2,0.8,-225,1767,1992,home_win,0.5980874657363568,0.8109581360578121
2012-09-07,Guatemala,Antigua and Barbuda,False,FIFA World Cup qualification,0.7,0.1,2.6,0.8,0.5,0.1,3.0,1.6,0,1500,1500,home_win,0.7075442312484426,0.4625591826563668
2012-09-07,Croatia,North Macedonia,False,FIFA World Cup qualification,0.6,0.2,1.7,0.8,0.2,0.2,0.8,1.4,390,1890,1500,home_win,0.6800087216546225,0.28033889857961625
2012-09-07,Cuba,Honduras,False,FIFA World Cup qualification,0.1,0.0,0.5,3.3,0.1,0.4,0.8,1.0,0,1500,1500,away_win,0.09344629952653874,0.2923623224520309
2012-09-07,Ecuador,Bolivia,False,FIFA World Cup qualification,0.3,0.1,0.9,1.4,0.1,0.2,0.8,1.7,278,1778,1500,home_win,0.35254173934712185,0.23523548467480687
2012-09-07,Costa Rica,Mexico,False,FIFA World Cup qualification,0.3,0.4,1.7,1.3,0.7,0.0,2.3,1.0,-364,1500,1864,away_win,0.47754173934712185,0.6707575380014952
2012-09-07,Estonia,Romania,False,FIFA World Cup qualification,0.4,0.2,1.3,1.6,0.3,0.5,1.3,0.9,0,1500,1500,away_win,0.4672314976326938,0.5313356591078994
2012-09-07,Finland,France,False,FIFA World Cup qualification,0.3,0.1,1.6,1.6,0.4,0.4,1.2,0.8,-339,1500,1839,away_win,0.3270620483428856,0.5788375280338898
2012-09-07,Georgia,Belarus,False,FIFA World Cup qualification,0.2,0.4,0.7,0.9,0.3,0.4,0.8,0.7,0,1500,1500,home_win,0.39945178170944434,0.5009344629952655
2012-09-08,Scotland,Serbia,False,FIFA World Cup qualification,0.4,0.2,1.1,1.1,0.4,0.3,1.3,1.2,202,1702,1500,draw,0.47470720159481683,0.5139546473959632
2012-09-08,Denmark,Czechia,False,FIFA World Cup qualification,0.6,0.1,1.8,1.1,0.6,0.1,1.5,1.1,-294,1500,1794,draw,0.696299526538749,0.6122913032643906
2012-09-11,Romania,Andorra,False,FIFA World Cup qualification,0.4,0.4,1.4,0.8,0.0,0.0,0.1,2.8,0,1500,1500,home_win,0.5780588088711688,0.0
2012-09-11,Panama,Canada,False,FIFA World Cup qualification,0.6,0.2,2.0,0.6,0.6,0.4,2.1,0.2,72,1666,1594,home_win,0.6572078245701469,0.7605905806130078
2012-09-11,Paraguay,Venezuela,False,FIFA World Cup qualification,0.1,0.4,0.8,1.8,0.3,0.3,0.8,1.3,283,1783,1500,away_win,0.32519312235235487,0.483584600049838
2012-09-11,Peru,Argentina,False,FIFA World Cup qualification,0.4,0.0,1.4,1.6,0.5,0.4,1.9,0.7,-415,1500,1915,draw,0.4078619486668328,0.7258285571891353
2012-09-11,Poland,Moldova,False,FIFA World Cup qualification,0.1,0.4,1.7,1.5,0.2,0.0,1.0,2.1,0,1500,1500,home_win,0.28033889857961625,0.18689259905307748
2012-09-11,Norway,Slovenia,False,FIFA World Cup qualification,0.6,0.1,1.2,1.0,0.4,0.2,1.1,0.8,254,1754,1500,home_win,0.6307002242711188,0.4672314976326938
2012-09-11,Portugal,Azerbaijan,False,FIFA World Cup qualification,0.6,0.2,2.0,1.2,0.2,0.2,1.0,2.1,401,1901,1500,home_win,0.7389110391228506,0.3017381011711936
2012-09-11,San Marino,Montenegro,False,FIFA World Cup qualification,0.0,0.0,0.0,5.3,0.2,0.4,0.8,1.2,0,1500,1500,away_win,0.0,0.42029030650386245
2012-09-11,Switzerland,Albania,False,FIFA World Cup qualification,0.4,0.3,1.4,1.0,0.3,0.2,0.9,1.4,266,1766,1500,home_win,0.5271617243957138,0.3782083229504111
2012-09-11,Serbia,Wales,False,FIFA World Cup qualification,0.3,0.4,1.0,1.2,0.4,0.0,0.8,1.2,0,1500,1500,home_win,0.4735235484674806,0.38954647395963116
2012-09-11,Slovakia,Liechtenstein,False,FIFA World Cup qualification,0.3,0.4,0.7,1.1,0.1,0.1,0.4,2.7,0,1500,1500,home_win,0.4672314976326938,0.14016944928980812
2012-09-11,Sweden,Kazakhstan,False,FIFA World Cup qualification,0.7,0.0,2.7,1.2,0.1,0.1,0.7,2.3,361,1861,1500,home_win,0.7128706703214552,0.14340892100672814
2012-09-11,Tahiti,New Caledonia,False,FIFA World Cup qualification,0.5,0.3,2.0,1.0,0.4,0.2,3.2,0.8,0,1500,1500,away_win,0.6074009469225019,0.4672314976326938
2012-09-11,Türkiye,Estonia,False,FIFA World Cup qualification,0.3,0.3,0.7,1.1,0.3,0.2,1.0,1.7,244,1744,1500,home_win,0.4467667580363817,0.37378519810615496
2012-09-11,Uruguay,Ecuador,False,FIFA World Cup qualification,0.6,0.3,2.1,1.1,0.4,0.1,0.9,1.2,214,1992,1778,draw,0.7642349862945428,0.44598803887366056
2012-09-11,Northern Ireland,Luxembourg,False,FIFA World Cup qualification,0.1,0.3,0.8,1.5,0.1,0.1,0.4,2.0,0,1500,1500,draw,0.2336157488163469,0.14016944928980812
2012-09-11,Uzbekistan,South Korea,False,FIFA World Cup qualification,0.7,0.2,1.6,0.3,0.7,0.2,2.6,0.9,-147,1620,1767,draw,0.7752616496386743,0.7569461749314728
2012-09-11,Scotland,North Macedonia,False,FIFA World Cup qualification,0.3,0.3,0.9,1.1,0.2,0.2,0.8,1.4,202,1702,1500,draw,0.4279840518315474,0.28033889857961625
2012-09-11,New Zealand,Solomon Islands,False,FIFA World Cup qualification,0.4,0.4,1.8,0.9,0.5,0.1,2.5,1.9,64,1564,1500,home_win,0.5687764764515324,0.5139546473959631
2012-09-11,USA,Jamaica,False,FIFA World Cup qualification,0.5,0.1,1.5,1.2,0.6,0.1,1.2,0.6,215,1715,1500,home_win,0.5254796910042362,0.6207949165213058
2012-09-11,Lebanon,Iran,False,FIFA World Cup qualification,0.3,0.2,1.1,2.1,0.6,0.4,2.3,0.5,-244,1500,1744,home_win,0.3924744580114628,0.7557313730376276
2012-09-11,Austria,Germany,False,FIFA World Cup qualification,0.3,0.3,1.6,1.7,0.9,0.0,2.8,1.1,-504,1578,2082,away_win,0.43181535011213557,0.9324694742088214
2012-09-11,Belgium,Croatia,False,FIFA World Cup qualification,0.5,0.3,2.3,1.4,0.6,0.2,1.6,0.7,-207,1683,1890,draw,0.6252180413655619,0.6800087216546225
2012-09-11,Bosnia and Herzegovina,Latvia,False,FIFA World Cup qualification,0.6,0.2,2.3,1.2,0.3,0.2,1.0,1.1,194,1694,1500,home_win,0.6759282332419636,0.37378519810615496
2012-09-11,Bulgaria,Armenia,False,FIFA World Cup qualification,0.2,0.3,1.1,1.7,0.6,0.2,2.3,0.9,0,1500,1500,home_win,0.3349426862696237,0.6541240966857712
2012-09-11,Chile,Colombia,False,FIFA World Cup qualification,0.6,0.1,1.6,1.4,0.5,0.2,1.2,0.7,-267,1500,1767,away_win,0.6587652628955893,0.6066845252927984
2012-09-11,Cyprus,Iceland,False,FIFA World Cup qualification,0.0,0.2,1.0,2.6,0.2,0.2,0.9,1.5,0,1500,1500,home_win,0.10509593820084724,0.3026102666334413
2012-09-11,England,Ukraine,False,FIFA World Cup qualification,0.6,0.4,2.0,0.7,0.5,0.2,1.6,0.6,455,1955,1500,draw,0.7884998754049339,0.6135061051582358
2012-09-11,France,Belarus,False,FIFA World Cup qualification,0.4,0.4,1.1,0.8,0.2,0.4,0.7,0.8,339,1839,1500,home_win,0.5788375280338898,0.3831921255918265
2012-09-11,Antigua and Barbuda,Guatemala,False,FIFA World Cup qualification,0.5,0.1,2.8,1.5,0.7,0.1,2.5,0.9,0,1500,1500,away_win,0.4625591826563668,0.7075442312484426
2012-09-11,Greece,Lithuania,False,FIFA World Cup qualification,0.6,0.2,1.6,1.1,0.2,0.3,0.7,1.5,0,1500,1500,home_win,0.6797906802890605,0.3476825317717418
2012-09-11,Georgia,Spain,False,FIFA World Cup qualification,0.3,0.3,0.7,0.8,0.8,0.2,2.6,0.3,-616,1500,2116,away_win,0.4461749314727137,0.923654373286818
2012-09-11,Jordan,Australia,False,FIFA World Cup qualification,0.5,0.2,2.2,1.5,0.6,0.2,2.0,0.7,-251,1566,1817,home_win,0.5689010715175679,0.6755544480438574
2012-09-11,Japan,Iraq,False,FIFA World Cup qualification,0.6,0.2,2.5,0.4,0.6,0.3,1.8,0.6,216,1802,1586,home_win,0.6854597557936706,0.7010964365811114
2012-09-11,Italy,Malta,False,FIFA World Cup qualification,0.4,0.5,1.3,1.0,0.0,0.1,0.3,1.9,0,1500,1500,home_win,0.6891664590082234,0.04672314976326937
2012-09-11,Mexico,Costa Rica,False,FIFA World Cup qualification,0.7,0.0,2.0,1.0,0.3,0.3,1.6,1.4,364,1864,1500,home_win,0.6707575380014952,0.42050834786942437
2012-09-11,Hungary,Netherlands,False,FIFA World Cup qualification,0.7,0.1,2.7,1.2,0.6,0.0,2.9,1.1,-567,1500,2067,away_win,0.7202840767505607,0.5758783952155495
2012-09-11,Honduras,Cuba,False,FIFA World Cup qualification,0.2,0.4,1.1,0.9,0.1,0.0,0.5,3.5,0,1500,1500,home_win,0.38580862197856963,0.09344629952653874
2012-09-11,Guyana,El Salvador,False,FIFA World Cup qualification,0.4,0.2,1.3,1.6,0.6,0.3,2.6,1.2,0,1500,1500,away_win,0.4672314976326938,0.7035260403688015
2012-09-11,Israel,Russia,False,FIFA World Cup qualification,0.4,0.2,1.1,1.1,0.6,0.3,1.8,0.4,0,1500,1500,away_win,0.4672314976326938,0.7191627211562422
2012-10-12,Republic of Ireland,Germany,False,FIFA World Cup qualification,0.4,0.3,1.2,1.2,0.9,0.0,2.7,1.1,-582,1500,2082,away_win,0.5139546473959631,0.9373286817842013
2012-10-12,Kazakhstan,Austria,False,FIFA World Cup qualification,0.1,0.1,0.7,2.3,0.2,0.3,1.5,1.9,-78,1500,1578,draw,0.14340892100672814,0.3383690505855968
2012-10-12,Liechtenstein,Lithuania,False,FIFA World Cup qualification,0.1,0.1,0.4,2.7,0.1,0.3,0.5,1.6,0,1500,1500,away_win,0.14016944928980812,0.2542362322452031
2012-10-12,Luxembourg,Israel,False,FIFA World Cup qualification,0.1,0.2,0.5,2.0,0.4,0.1,1.1,1.5,0,1500,1500,away_win,0.18689259905307748,0.42050834786942437
2012-10-12,North Macedonia,Croatia,False,FIFA World Cup qualification,0.2,0.2,0.7,1.3,0.5,0.3,1.4,0.7,-390,1500,1890,away_win,0.28663094941440315,0.6389857961624721
2012-10-12,Moldova,Ukraine,False,FIFA World Cup qualification,0.2,0.0,0.9,2.1,0.4,0.3,1.5,0.6,0,1500,1500,draw,0.18689259905307748,0.5809556441564914
2012-10-12,Netherlands,Andorra,False,FIFA World Cup qualification,0.6,0.0,2.9,1.2,0.0,0.0,0.0,2.9,567,2067,1500,home_win,0.5758783952155494,0.0
2012-10-12,Panama,Honduras,False,FIFA World Cup qualification,0.7,0.1,2.1,0.5,0.3,0.4,1.2,0.7,166,1666,1500,draw,0.7067032145527037,0.4792549215051084
2012-10-12,Serbia,Belgium,False,FIFA World Cup qualification,0.4,0.3,1.5,1.2,0.5,0.4,2.2,1.2,-183,1500,1683,away_win,0.5202466982307501,0.6840892100672813
2012-10-12,Slovakia,Latvia,False,FIFA World Cup qualification,0.3,0.4,0.8,1.1,0.2,0.2,0.9,1.5,0,1500,1500,home_win,0.4672314976326938,0.28033889857961625
2012-10-12,Slovenia,Cyprus,False,FIFA World Cup qualification,0.4,0.1,1.1,0.9,0.1,0.2,0.9,2.3,0,1500,1500,home_win,0.42050834786942437,0.198542237727386
2012-10-12,Switzerland,Norway,False,FIFA World Cup qualification,0.5,0.2,1.6,1.0,0.6,0.1,1.2,1.0,12,1766,1754,draw,0.5738848741589833,0.6307002242711188
2012-10-12,Tahiti,New Zealand,False,FIFA World Cup qualification,0.5,0.2,1.9,1.3,0.4,0.4,1.9,0.9,-64,1500,1564,away_win,0.5606777971592325,0.5687764764515325
2012-10-12,Türkiye,Romania,False,FIFA World Cup qualification,0.4,0.3,1.0,1.0,0.5,0.3,1.8,0.8,244,1744,1500,away_win,0.5402130575629205,0.624781958634438
2012-10-12,Wales,Scotland,False,FIFA World Cup qualification,0.3,0.0,0.7,1.8,0.3,0.4,1.0,1.1,-202,1500,1702,home_win,0.29610017443309244,0.47470720159481683
2012-10-12,Guyana,Mexico,True,FIFA World Cup qualification,0.4,0.2,1.4,1.7,0.7,0.0,1.7,0.9,-364,1500,1864,away_win,0.4672314976326938,0.6707575380014951
2012-10-12,Russia,Portugal,False,FIFA World Cup qualification,0.7,0.2,2.2,0.4,0.6,0.2,1.8,0.9,-401,1500,1901,home_win,0.7658858709195115,0.7389110391228506
2012-10-12,Solomon Islands,New Caledonia,False,FIFA World Cup qualification,0.4,0.1,1.9,2.3,0.5,0.1666666666666666,3.333333333333333,0.6666666666666666,0,1500,1500,away_win,0.42050834786942437,0.5451034139048093
2012-10-12,Guatemala,Jamaica,False,FIFA World Cup qualification,0.8,0.1,2.5,0.7,0.6,0.1,1.2,0.6,0,1500,1500,home_win,0.8009905307749813,0.6207949165213058
2012-10-12,Finland,Georgia,False,FIFA World Cup qualification,0.3,0.1,1.6,1.5,0.3,0.2,0.7,0.9,0,1500,1500,draw,0.3270620483428856,0.3994517817094443
2012-10-12,Greece,Bosnia and Herzegovina,False,FIFA World Cup qualification,0.6,0.2,1.5,1.0,0.6,0.2,2.5,1.2,-194,1500,1694,draw,0.6797906802890605,0.6759282332419636
2012-10-12,Albania,Iceland,False,FIFA World Cup qualification,0.2,0.2,0.8,1.6,0.2,0.1,0.8,1.5,0,1500,1500,away_win,0.2847620234238724,0.24943932220284076
2012-10-12,Antigua and Barbuda,USA,False,FIFA World Cup qualification,0.5,0.1,2.8,1.2,0.6,0.1,1.5,1.0,-215,1500,1715,away_win,0.4625591826563668,0.6189259905307749
2012-10-12,Argentina,Uruguay,False,FIFA World Cup qualification,0.5,0.4,1.9,0.7,0.5,0.4,2.1,1.2,-77,1915,1992,home_win,0.7258285571891353,0.7046785447296287
2012-10-12,Belarus,Spain,False,FIFA World Cup qualification,0.2,0.3,0.8,1.1,0.8,0.2,2.4,0.2,-616,1500,2116,away_win,0.33646897582855717,0.923654373286818
2012-10-12,Bolivia,Peru,False,FIFA World Cup qualification,0.1,0.2,0.8,1.7,0.4,0.1,1.5,1.6,0,1500,1500,draw,0.23523548467480687,0.4675118365312733
2012-10-12,Bulgaria,Denmark,False,FIFA World Cup qualification,0.2,0.3,0.6,1.5,0.6,0.2,1.7,0.8,0,1500,1500,draw,0.3349426862696237,0.7521804136556192
2012-10-12,Armenia,Italy,False,FIFA World Cup qualification,0.6,0.1,2.1,0.8,0.4,0.5,1.4,1.0,0,1500,1500,away_win,0.6074009469225018,0.6891664590082234
2012-10-12,Colombia,Paraguay,False,FIFA World Cup qualification,0.5,0.2,1.4,0.8,0.1,0.3,0.5,1.7,-16,1767,1783,home_win,0.6066845252927984,0.27846997258908546
2012-10-12,Czechia,Malta,False,FIFA World Cup qualification,0.5,0.2,1.3,1.1,0.0,0.1,0.3,1.9,294,1794,1500,home_win,0.5655681535011213,0.04672314976326937
2012-10-12,Ecuador,Chile,False,FIFA World Cup qualification,0.4,0.2,1.0,1.2,0.5,0.1,1.5,1.6,278,1778,1500,home_win,0.5080363817592823,0.5438263144779467
2012-10-12,El Salvador,Costa Rica,False,FIFA World Cup qualification,0.7,0.2,2.8,1.3,0.2,0.3,1.1,1.5,0,1500,1500,away_win,0.74757039621231,0.3270620483428856
2012-10-12,England,San Marino,False,FIFA World Cup qualification,0.5,0.5,1.9,0.8,0.0,0.0,0.0,5.4,455,1955,1500,home_win,0.7417767256416645,0.0
2012-10-12,Estonia,Hungary,False,FIFA World Cup qualification,0.3,0.2,1.0,1.9,0.6,0.1,2.6,1.5,0,1500,1500,away_win,0.37378519810615496,0.6268377772240219
2012-10-12,Faroe Islands,Sweden,False,FIFA World Cup qualification,0.1,0.1,0.5,2.7,0.7,0.0,2.7,1.1,-361,1500,1861,away_win,0.14016944928980812,0.7128706703214551
2012-10-12,Canada,Cuba,False,FIFA World Cup qualification,0.6,0.3,2.0,0.3,0.1,0.0,0.4,3.2,94,1594,1500,home_win,0.7111886369299776,0.09344629952653874
2012-10-16,Oman,Jordan,False,FIFA World Cup qualification,0.3,0.4,0.6,1.0,0.5,0.2,1.5,1.6,-66,1500,1566,home_win,0.5068215798654373,0.5886493894841764
2012-10-16,Jamaica,Antigua and Barbuda,False,FIFA World Cup qualification,0.6,0.1,1.3,0.7,0.4,0.1,2.4,1.2,0,1500,1500,home_win,0.6207949165213058,0.39272364814353344
2012-10-16,Latvia,Liechtenstein,False,FIFA World Cup qualification,0.2,0.2,1.0,1.6,0.1,0.1,0.4,2.5,0,1500,1500,home_win,0.28033889857961625,0.14016944928980812
2012-10-16,North Macedonia,Serbia,False,FIFA World Cup qualification,0.1,0.2,0.6,1.5,0.4,0.3,1.4,1.2,0,1500,1500,home_win,0.19318464988786443,0.5202466982307501
2012-10-16,Mexico,El Salvador,False,FIFA World Cup qualification,0.7,0.0,2.0,0.8,0.6,0.2,2.5,1.2,364,1864,1500,home_win,0.6707575380014951,0.6541240966857713
2012-10-16,New Caledonia,Solomon Islands,False,FIFA World Cup qualification,0.5714285714285714,0.1428571428571428,3.7142857142857135,0.8571428571428571,0.4,0.1,2.0,2.4,0,1500,1500,home_win,0.6007262112420347,0.42050834786942437
2012-10-16,New Zealand,Tahiti,False,FIFA World Cup qualification,0.4,0.4,1.4,0.9,0.4,0.2,1.3,1.4,64,1564,1500,home_win,0.5687764764515325,0.4672314976326938
2012-10-16,Paraguay,Peru,False,FIFA World Cup qualification,0.1,0.2,0.5,1.9,0.3,0.2,1.4,1.7,283,1783,1500,home_win,0.21321330675305256,0.4044044355843509
2012-10-16,Venezuela,Ecuador,False,FIFA World Cup qualification,0.3,0.3,0.8,1.2,0.5,0.1,1.3,1.3,-278,1500,1778,draw,0.5012148018938449,0.5459132818340393
2012-10-16,Qatar,Uzbekistan,False,FIFA World Cup qualification,0.3,0.5,1.3,1.1,0.6,0.3,1.4,0.5,-119,1501,1620,away_win,0.5351669573884874,0.7368552205332669
